Code Prefix,Code,Category,Sex,Age,2006,2011,2016
T28,T28-4,Amount of Bedrooms,,,1237,0,108
T28,T28-4,Amount of Bedrooms,,,1237,0,108
T28,T28-4,Amount of Bedrooms,,,1237,0,108
T28,T28-4,Amount of Bedrooms,,,1237,0,108
T28,T28-4,Amount of Bedrooms,,,1237,0,124
T28,T28-4,Amount of Bedrooms,,,1237,0,124
T28,T28-4,Amount of Bedrooms,,,1237,0,124
T28,T28-4,Amount of Bedrooms,,,1237,0,124
T28,T28-4,Amount of Bedrooms,,,1237,0,124
T28,T28-4,Amount of Bedrooms,,,1237,0,59
T28,T28-4,Amount of Bedrooms,,,1237,0,59
T28,T28-4,Amount of Bedrooms,,,1237,0,59
T28,T28-4,Amount of Bedrooms,,,1237,0,59
T28,T28-4,Amount of Bedrooms,,,1237,0,59
T28,T28-4,Amount of Bedrooms,,,1237,0,0
T28,T28-4,Amount of Bedrooms,,,1237,0,0
T28,T28-4,Amount of Bedrooms,,,1237,0,0
T28,T28-4,Amount of Bedrooms,,,1237,0,0
T28,T28-4,Amount of Bedrooms,,,1237,0,0
T28,T28-4,Amount of Bedrooms,,,1237,0,0
T28,T28-4,Amount of Bedrooms,,,1237,0,0
T28,T28-4,Amount of Bedrooms,,,1237,0,0
T28,T28-4,Amount of Bedrooms,,,1237,0,0
T28,T28-4,Amount of Bedrooms,,,1237,0,0
T28,T28-4,Amount of Bedrooms,,,1237,0,0
T28,T28-4,Amount of Bedrooms,,,1237,0,0
T28,T28-4,Amount of Bedrooms,,,1237,0,0
T28,T28-4,Amount of Bedrooms,,,1237,0,0
T28,T28-4,Amount of Bedrooms,,,1237,0,0
T28,T28-4,Amount of Bedrooms,,,1237,0,0
T28,T28-4,Amount of Bedrooms,,,1237,0,0
T28,T28-4,Amount of Bedrooms,,,1237,0,0
T28,T28-4,Amount of Bedrooms,,,1237,0,0
T28,T28-4,Amount of Bedrooms,,,1237,0,0
T28,T28-4,Amount of Bedrooms,,,1237,0,21
T28,T28-4,Amount of Bedrooms,,,1237,0,21
T28,T28-4,Amount of Bedrooms,,,1237,0,21
T28,T28-4,Amount of Bedrooms,,,1237,0,21
T28,T28-4,Amount of Bedrooms,,,1237,0,21
T28,T28-4,Amount of Bedrooms,,,1237,0,3
T28,T28-4,Amount of Bedrooms,,,1237,0,3
T28,T28-4,Amount of Bedrooms,,,1237,0,3
T28,T28-4,Amount of Bedrooms,,,1237,0,3
T28,T28-4,Amount of Bedrooms,,,1237,0,3
T28,T28-4,Amount of Bedrooms,,,1237,0,15
T28,T28-4,Amount of Bedrooms,,,1237,0,15
T28,T28-4,Amount of Bedrooms,,,1237,0,15
T28,T28-4,Amount of Bedrooms,,,1237,0,15
T28,T28-4,Amount of Bedrooms,,,1237,0,15
T28,T28-4,Amount of Bedrooms,,,1100,1631,1913
T28,T28-4,Amount of Bedrooms,,,1100,1631,1578
T28,T28-4,Amount of Bedrooms,,,1100,1631,108
T28,T28-4,Amount of Bedrooms,,,1100,1631,124
T28,T28-4,Amount of Bedrooms,,,1100,1631,59
T28,T28-4,Amount of Bedrooms,,,1100,1631,0
T28,T28-4,Amount of Bedrooms,,,1100,1631,0
T28,T28-4,Amount of Bedrooms,,,1100,1631,0
T28,T28-4,Amount of Bedrooms,,,1100,1631,0
T28,T28-4,Amount of Bedrooms,,,1100,1631,21
T28,T28-4,Amount of Bedrooms,,,1100,1631,3
T28,T28-4,Amount of Bedrooms,,,1100,1631,15
T28,T28-4,Amount of Bedrooms,,,1100,1363,1913
T28,T28-4,Amount of Bedrooms,,,1100,1363,1578
T28,T28-4,Amount of Bedrooms,,,1100,1363,108
T28,T28-4,Amount of Bedrooms,,,1100,1363,124
T28,T28-4,Amount of Bedrooms,,,1100,1363,59
T28,T28-4,Amount of Bedrooms,,,1100,1363,0
T28,T28-4,Amount of Bedrooms,,,1100,1363,0
T28,T28-4,Amount of Bedrooms,,,1100,1363,0
T28,T28-4,Amount of Bedrooms,,,1100,1363,0
T28,T28-4,Amount of Bedrooms,,,1100,1363,21
T28,T28-4,Amount of Bedrooms,,,1100,1363,3
T28,T28-4,Amount of Bedrooms,,,1100,1363,15
T28,T28-4,Amount of Bedrooms,,,1100,108,1913
T28,T28-4,Amount of Bedrooms,,,1100,108,1578
T28,T28-4,Amount of Bedrooms,,,1100,108,108
T28,T28-4,Amount of Bedrooms,,,1100,108,124
T28,T28-4,Amount of Bedrooms,,,1100,108,59
T28,T28-4,Amount of Bedrooms,,,1100,108,0
T28,T28-4,Amount of Bedrooms,,,1100,108,0
T28,T28-4,Amount of Bedrooms,,,1100,108,0
T28,T28-4,Amount of Bedrooms,,,1100,108,0
T28,T28-4,Amount of Bedrooms,,,1100,108,21
T28,T28-4,Amount of Bedrooms,,,1100,108,3
T28,T28-4,Amount of Bedrooms,,,1100,108,15
T28,T28-4,Amount of Bedrooms,,,1100,101,1913
T28,T28-4,Amount of Bedrooms,,,1100,101,1578
T28,T28-4,Amount of Bedrooms,,,1100,101,108
T28,T28-4,Amount of Bedrooms,,,1100,101,124
T28,T28-4,Amount of Bedrooms,,,1100,101,59
T28,T28-4,Amount of Bedrooms,,,1100,101,0
T28,T28-4,Amount of Bedrooms,,,1100,101,0
T28,T28-4,Amount of Bedrooms,,,1100,101,0
T28,T28-4,Amount of Bedrooms,,,1100,101,0
T28,T28-4,Amount of Bedrooms,,,1100,101,21
T28,T28-4,Amount of Bedrooms,,,1100,101,3
T28,T28-4,Amount of Bedrooms,,,1100,101,15
T28,T28-4,Amount of Bedrooms,,,1100,43,1913
T28,T28-4,Amount of Bedrooms,,,1100,43,1578
T28,T28-4,Amount of Bedrooms,,,1100,43,108
T28,T28-4,Amount of Bedrooms,,,1100,43,124
T28,T28-4,Amount of Bedrooms,,,1100,43,59
T28,T28-4,Amount of Bedrooms,,,1100,43,0
T28,T28-4,Amount of Bedrooms,,,1100,43,0
T28,T28-4,Amount of Bedrooms,,,1100,43,0
T28,T28-4,Amount of Bedrooms,,,1100,43,0
T28,T28-4,Amount of Bedrooms,,,1100,43,21
T28,T28-4,Amount of Bedrooms,,,1100,43,3
T28,T28-4,Amount of Bedrooms,,,1100,43,15
T28,T28-4,Amount of Bedrooms,,,1100,3,1913
T28,T28-4,Amount of Bedrooms,,,1100,3,1578
T28,T28-4,Amount of Bedrooms,,,1100,3,108
T28,T28-4,Amount of Bedrooms,,,1100,3,124
T28,T28-4,Amount of Bedrooms,,,1100,3,59
T28,T28-4,Amount of Bedrooms,,,1100,3,0
T28,T28-4,Amount of Bedrooms,,,1100,3,0
T28,T28-4,Amount of Bedrooms,,,1100,3,0
T28,T28-4,Amount of Bedrooms,,,1100,3,0
T28,T28-4,Amount of Bedrooms,,,1100,3,21
T28,T28-4,Amount of Bedrooms,,,1100,3,3
T28,T28-4,Amount of Bedrooms,,,1100,3,15
T28,T28-4,Amount of Bedrooms,,,1100,16,1913
T28,T28-4,Amount of Bedrooms,,,1100,16,1578
T28,T28-4,Amount of Bedrooms,,,1100,16,108
T28,T28-4,Amount of Bedrooms,,,1100,16,124
T28,T28-4,Amount of Bedrooms,,,1100,16,59
T28,T28-4,Amount of Bedrooms,,,1100,16,0
T28,T28-4,Amount of Bedrooms,,,1100,16,0
T28,T28-4,Amount of Bedrooms,,,1100,16,0
T28,T28-4,Amount of Bedrooms,,,1100,16,0
T28,T28-4,Amount of Bedrooms,,,1100,16,21
T28,T28-4,Amount of Bedrooms,,,1100,16,3
T28,T28-4,Amount of Bedrooms,,,1100,16,15
T28,T28-4,Amount of Bedrooms,,,1100,0,1913
T28,T28-4,Amount of Bedrooms,,,1100,0,1913
T28,T28-4,Amount of Bedrooms,,,1100,0,1913
T28,T28-4,Amount of Bedrooms,,,1100,0,1913
T28,T28-4,Amount of Bedrooms,,,1100,0,1913
T28,T28-4,Amount of Bedrooms,,,1100,0,1578
T28,T28-4,Amount of Bedrooms,,,1100,0,1578
T28,T28-4,Amount of Bedrooms,,,1100,0,1578
T28,T28-4,Amount of Bedrooms,,,1100,0,1578
T28,T28-4,Amount of Bedrooms,,,1100,0,1578
T28,T28-4,Amount of Bedrooms,,,1100,0,108
T28,T28-4,Amount of Bedrooms,,,1100,0,108
T28,T28-4,Amount of Bedrooms,,,1100,0,108
T28,T28-4,Amount of Bedrooms,,,1100,0,108
T28,T28-4,Amount of Bedrooms,,,1100,0,108
T28,T28-4,Amount of Bedrooms,,,1100,0,124
T28,T28-4,Amount of Bedrooms,,,1100,0,124
T28,T28-4,Amount of Bedrooms,,,1100,0,124
T28,T28-4,Amount of Bedrooms,,,1100,0,124
T28,T28-4,Amount of Bedrooms,,,1100,0,124
T28,T28-4,Amount of Bedrooms,,,1100,0,59
T28,T28-4,Amount of Bedrooms,,,1100,0,59
T28,T28-4,Amount of Bedrooms,,,1100,0,59
T28,T28-4,Amount of Bedrooms,,,1100,0,59
T28,T28-4,Amount of Bedrooms,,,1100,0,59
T28,T28-4,Amount of Bedrooms,,,1100,0,0
T28,T28-4,Amount of Bedrooms,,,1100,0,0
T28,T28-4,Amount of Bedrooms,,,1100,0,0
T28,T28-4,Amount of Bedrooms,,,1100,0,0
T28,T28-4,Amount of Bedrooms,,,1100,0,0
T28,T28-4,Amount of Bedrooms,,,1100,0,0
T28,T28-4,Amount of Bedrooms,,,1100,0,0
T28,T28-4,Amount of Bedrooms,,,1100,0,0
T28,T28-4,Amount of Bedrooms,,,1100,0,0
T28,T28-4,Amount of Bedrooms,,,1100,0,0
T28,T28-4,Amount of Bedrooms,,,1100,0,0
T28,T28-4,Amount of Bedrooms,,,1100,0,0
T28,T28-4,Amount of Bedrooms,,,1100,0,0
T28,T28-4,Amount of Bedrooms,,,1100,0,0
T28,T28-4,Amount of Bedrooms,,,1100,0,0
T28,T28-4,Amount of Bedrooms,,,1100,0,0
T28,T28-4,Amount of Bedrooms,,,1100,0,0
T28,T28-4,Amount of Bedrooms,,,1100,0,0
T28,T28-4,Amount of Bedrooms,,,1100,0,0
T28,T28-4,Amount of Bedrooms,,,1100,0,0
T28,T28-4,Amount of Bedrooms,,,1100,0,21
T28,T28-4,Amount of Bedrooms,,,1100,0,21
T28,T28-4,Amount of Bedrooms,,,1100,0,21
T28,T28-4,Amount of Bedrooms,,,1100,0,21
T28,T28-4,Amount of Bedrooms,,,1100,0,21
T28,T28-4,Amount of Bedrooms,,,1100,0,3
T28,T28-4,Amount of Bedrooms,,,1100,0,3
T28,T28-4,Amount of Bedrooms,,,1100,0,3
T28,T28-4,Amount of Bedrooms,,,1100,0,3
T28,T28-4,Amount of Bedrooms,,,1100,0,3
T28,T28-4,Amount of Bedrooms,,,1100,0,15
T28,T28-4,Amount of Bedrooms,,,1100,0,15
T28,T28-4,Amount of Bedrooms,,,1100,0,15
T28,T28-4,Amount of Bedrooms,,,1100,0,15
T28,T28-4,Amount of Bedrooms,,,1100,0,15
T28,T28-4,Amount of Bedrooms,,,78,1631,1913
T28,T28-4,Amount of Bedrooms,,,78,1631,1578
T28,T28-4,Amount of Bedrooms,,,78,1631,108
T28,T28-4,Amount of Bedrooms,,,78,1631,124
T28,T28-4,Amount of Bedrooms,,,78,1631,59
T28,T28-4,Amount of Bedrooms,,,78,1631,0
T28,T28-4,Amount of Bedrooms,,,78,1631,0
T28,T28-4,Amount of Bedrooms,,,78,1631,0
T28,T28-4,Amount of Bedrooms,,,78,1631,0
T28,T28-4,Amount of Bedrooms,,,78,1631,21
T28,T28-4,Amount of Bedrooms,,,78,1631,3
T28,T28-4,Amount of Bedrooms,,,78,1631,15
T28,T28-4,Amount of Bedrooms,,,78,1363,1913
T28,T28-4,Amount of Bedrooms,,,78,1363,1578
T28,T28-4,Amount of Bedrooms,,,78,1363,108
T28,T28-4,Amount of Bedrooms,,,78,1363,124
T28,T28-4,Amount of Bedrooms,,,78,1363,59
T28,T28-4,Amount of Bedrooms,,,78,1363,0
T28,T28-4,Amount of Bedrooms,,,78,1363,0
T28,T28-4,Amount of Bedrooms,,,78,1363,0
T28,T28-4,Amount of Bedrooms,,,78,1363,0
T28,T28-4,Amount of Bedrooms,,,78,1363,21
T28,T28-4,Amount of Bedrooms,,,78,1363,3
T28,T28-4,Amount of Bedrooms,,,78,1363,15
T28,T28-4,Amount of Bedrooms,,,78,108,1913
T28,T28-4,Amount of Bedrooms,,,78,108,1578
T28,T28-4,Amount of Bedrooms,,,78,108,108
T28,T28-4,Amount of Bedrooms,,,78,108,124
T28,T28-4,Amount of Bedrooms,,,78,108,59
T28,T28-4,Amount of Bedrooms,,,78,108,0
T28,T28-4,Amount of Bedrooms,,,78,108,0
T28,T28-4,Amount of Bedrooms,,,78,108,0
T28,T28-4,Amount of Bedrooms,,,78,108,0
T28,T28-4,Amount of Bedrooms,,,78,108,21
T28,T28-4,Amount of Bedrooms,,,78,108,3
T28,T28-4,Amount of Bedrooms,,,78,108,15
T28,T28-4,Amount of Bedrooms,,,78,101,1913
T28,T28-4,Amount of Bedrooms,,,78,101,1578
T28,T28-4,Amount of Bedrooms,,,78,101,108
T28,T28-4,Amount of Bedrooms,,,78,101,124
T28,T28-4,Amount of Bedrooms,,,78,101,59
T28,T28-4,Amount of Bedrooms,,,78,101,0
T28,T28-4,Amount of Bedrooms,,,78,101,0
T28,T28-4,Amount of Bedrooms,,,78,101,0
T28,T28-4,Amount of Bedrooms,,,78,101,0
T28,T28-4,Amount of Bedrooms,,,78,101,21
T28,T28-4,Amount of Bedrooms,,,78,101,3
T28,T28-4,Amount of Bedrooms,,,78,101,15
T28,T28-4,Amount of Bedrooms,,,78,43,1913
T28,T28-4,Amount of Bedrooms,,,78,43,1578
T28,T28-4,Amount of Bedrooms,,,78,43,108
T28,T28-4,Amount of Bedrooms,,,78,43,124
T28,T28-4,Amount of Bedrooms,,,78,43,59
T28,T28-4,Amount of Bedrooms,,,78,43,0
T28,T28-4,Amount of Bedrooms,,,78,43,0
T28,T28-4,Amount of Bedrooms,,,78,43,0
T28,T28-4,Amount of Bedrooms,,,78,43,0
T28,T28-4,Amount of Bedrooms,,,78,43,21
T28,T28-4,Amount of Bedrooms,,,78,43,3
T28,T28-4,Amount of Bedrooms,,,78,43,15
T28,T28-4,Amount of Bedrooms,,,78,3,1913
T28,T28-4,Amount of Bedrooms,,,78,3,1578
T28,T28-4,Amount of Bedrooms,,,78,3,108
T28,T28-4,Amount of Bedrooms,,,78,3,124
T28,T28-4,Amount of Bedrooms,,,78,3,59
T28,T28-4,Amount of Bedrooms,,,78,3,0
T28,T28-4,Amount of Bedrooms,,,78,3,0
T28,T28-4,Amount of Bedrooms,,,78,3,0
T28,T28-4,Amount of Bedrooms,,,78,3,0
T28,T28-4,Amount of Bedrooms,,,78,3,21
T28,T28-4,Amount of Bedrooms,,,78,3,3
T28,T28-4,Amount of Bedrooms,,,78,3,15
T28,T28-4,Amount of Bedrooms,,,78,16,1913
T28,T28-4,Amount of Bedrooms,,,78,16,1578
T28,T28-4,Amount of Bedrooms,,,78,16,108
T28,T28-4,Amount of Bedrooms,,,78,16,124
T28,T28-4,Amount of Bedrooms,,,78,16,59
T28,T28-4,Amount of Bedrooms,,,78,16,0
T28,T28-4,Amount of Bedrooms,,,78,16,0
T28,T28-4,Amount of Bedrooms,,,78,16,0
T28,T28-4,Amount of Bedrooms,,,78,16,0
T28,T28-4,Amount of Bedrooms,,,78,16,21
T28,T28-4,Amount of Bedrooms,,,78,16,3
T28,T28-4,Amount of Bedrooms,,,78,16,15
T28,T28-4,Amount of Bedrooms,,,78,0,1913
T28,T28-4,Amount of Bedrooms,,,78,0,1913
T28,T28-4,Amount of Bedrooms,,,78,0,1913
T28,T28-4,Amount of Bedrooms,,,78,0,1913
T28,T28-4,Amount of Bedrooms,,,78,0,1913
T28,T28-4,Amount of Bedrooms,,,78,0,1578
T28,T28-4,Amount of Bedrooms,,,78,0,1578
T28,T28-4,Amount of Bedrooms,,,78,0,1578
T28,T28-4,Amount of Bedrooms,,,78,0,1578
T28,T28-4,Amount of Bedrooms,,,78,0,1578
T28,T28-4,Amount of Bedrooms,,,78,0,108
T28,T28-4,Amount of Bedrooms,,,78,0,108
T28,T28-4,Amount of Bedrooms,,,78,0,108
T28,T28-4,Amount of Bedrooms,,,78,0,108
T28,T28-4,Amount of Bedrooms,,,78,0,108
T28,T28-4,Amount of Bedrooms,,,78,0,124
T28,T28-4,Amount of Bedrooms,,,78,0,124
T28,T28-4,Amount of Bedrooms,,,78,0,124
T28,T28-4,Amount of Bedrooms,,,78,0,124
T28,T28-4,Amount of Bedrooms,,,78,0,124
T28,T28-4,Amount of Bedrooms,,,78,0,59
T28,T28-4,Amount of Bedrooms,,,78,0,59
T28,T28-4,Amount of Bedrooms,,,78,0,59
T28,T28-4,Amount of Bedrooms,,,78,0,59
T28,T28-4,Amount of Bedrooms,,,78,0,59
T28,T28-4,Amount of Bedrooms,,,78,0,0
T28,T28-4,Amount of Bedrooms,,,78,0,0
T28,T28-4,Amount of Bedrooms,,,78,0,0
T28,T28-4,Amount of Bedrooms,,,78,0,0
T28,T28-4,Amount of Bedrooms,,,78,0,0
T28,T28-4,Amount of Bedrooms,,,78,0,0
T28,T28-4,Amount of Bedrooms,,,78,0,0
T28,T28-4,Amount of Bedrooms,,,78,0,0
T28,T28-4,Amount of Bedrooms,,,78,0,0
T28,T28-4,Amount of Bedrooms,,,78,0,0
T28,T28-4,Amount of Bedrooms,,,78,0,0
T28,T28-4,Amount of Bedrooms,,,78,0,0
T28,T28-4,Amount of Bedrooms,,,78,0,0
T28,T28-4,Amount of Bedrooms,,,78,0,0
T28,T28-4,Amount of Bedrooms,,,78,0,0
T28,T28-4,Amount of Bedrooms,,,78,0,0
T28,T28-4,Amount of Bedrooms,,,78,0,0
T28,T28-4,Amount of Bedrooms,,,78,0,0
T28,T28-4,Amount of Bedrooms,,,78,0,0
T28,T28-4,Amount of Bedrooms,,,78,0,0
T28,T28-4,Amount of Bedrooms,,,78,0,21
T28,T28-4,Amount of Bedrooms,,,78,0,21
T28,T28-4,Amount of Bedrooms,,,78,0,21
T28,T28-4,Amount of Bedrooms,,,78,0,21
T28,T28-4,Amount of Bedrooms,,,78,0,21
T28,T28-4,Amount of Bedrooms,,,78,0,3
T28,T28-4,Amount of Bedrooms,,,78,0,3
T28,T28-4,Amount of Bedrooms,,,78,0,3
T28,T28-4,Amount of Bedrooms,,,78,0,3
T28,T28-4,Amount of Bedrooms,,,78,0,3
T28,T28-4,Amount of Bedrooms,,,78,0,15
T28,T28-4,Amount of Bedrooms,,,78,0,15
T28,T28-4,Amount of Bedrooms,,,78,0,15
T28,T28-4,Amount of Bedrooms,,,78,0,15
T28,T28-4,Amount of Bedrooms,,,78,0,15
T28,T28-4,Amount of Bedrooms,,,31,1631,1913
T28,T28-4,Amount of Bedrooms,,,31,1631,1578
T28,T28-4,Amount of Bedrooms,,,31,1631,108
T28,T28-4,Amount of Bedrooms,,,31,1631,124
T28,T28-4,Amount of Bedrooms,,,31,1631,59
T28,T28-4,Amount of Bedrooms,,,31,1631,0
T28,T28-4,Amount of Bedrooms,,,31,1631,0
T28,T28-4,Amount of Bedrooms,,,31,1631,0
T28,T28-4,Amount of Bedrooms,,,31,1631,0
T28,T28-4,Amount of Bedrooms,,,31,1631,21
T28,T28-4,Amount of Bedrooms,,,31,1631,3
T28,T28-4,Amount of Bedrooms,,,31,1631,15
T28,T28-4,Amount of Bedrooms,,,31,1363,1913
T28,T28-4,Amount of Bedrooms,,,31,1363,1578
T28,T28-4,Amount of Bedrooms,,,31,1363,108
T28,T28-4,Amount of Bedrooms,,,31,1363,124
T28,T28-4,Amount of Bedrooms,,,31,1363,59
T28,T28-4,Amount of Bedrooms,,,31,1363,0
T28,T28-4,Amount of Bedrooms,,,31,1363,0
T28,T28-4,Amount of Bedrooms,,,31,1363,0
T28,T28-4,Amount of Bedrooms,,,31,1363,0
T28,T28-4,Amount of Bedrooms,,,31,1363,21
T28,T28-4,Amount of Bedrooms,,,31,1363,3
T28,T28-4,Amount of Bedrooms,,,31,1363,15
T28,T28-4,Amount of Bedrooms,,,31,108,1913
T28,T28-4,Amount of Bedrooms,,,31,108,1578
T28,T28-4,Amount of Bedrooms,,,31,108,108
T28,T28-4,Amount of Bedrooms,,,31,108,124
T28,T28-4,Amount of Bedrooms,,,31,108,59
T28,T28-4,Amount of Bedrooms,,,31,108,0
T28,T28-4,Amount of Bedrooms,,,31,108,0
T28,T28-4,Amount of Bedrooms,,,31,108,0
T28,T28-4,Amount of Bedrooms,,,31,108,0
T28,T28-4,Amount of Bedrooms,,,31,108,21
T28,T28-4,Amount of Bedrooms,,,31,108,3
T28,T28-4,Amount of Bedrooms,,,31,108,15
T28,T28-4,Amount of Bedrooms,,,31,101,1913
T28,T28-4,Amount of Bedrooms,,,31,101,1578
T28,T28-4,Amount of Bedrooms,,,31,101,108
T28,T28-4,Amount of Bedrooms,,,31,101,124
T28,T28-4,Amount of Bedrooms,,,31,101,59
T28,T28-4,Amount of Bedrooms,,,31,101,0
T28,T28-4,Amount of Bedrooms,,,31,101,0
T28,T28-4,Amount of Bedrooms,,,31,101,0
T28,T28-4,Amount of Bedrooms,,,31,101,0
T28,T28-4,Amount of Bedrooms,,,31,101,21
T28,T28-4,Amount of Bedrooms,,,31,101,3
T28,T28-4,Amount of Bedrooms,,,31,101,15
T28,T28-4,Amount of Bedrooms,,,31,43,1913
T28,T28-4,Amount of Bedrooms,,,31,43,1578
T28,T28-4,Amount of Bedrooms,,,31,43,108
T28,T28-4,Amount of Bedrooms,,,31,43,124
T28,T28-4,Amount of Bedrooms,,,31,43,59
T28,T28-4,Amount of Bedrooms,,,31,43,0
T28,T28-4,Amount of Bedrooms,,,31,43,0
T28,T28-4,Amount of Bedrooms,,,31,43,0
T28,T28-4,Amount of Bedrooms,,,31,43,0
T28,T28-4,Amount of Bedrooms,,,31,43,21
T28,T28-4,Amount of Bedrooms,,,31,43,3
T28,T28-4,Amount of Bedrooms,,,31,43,15
T28,T28-4,Amount of Bedrooms,,,31,3,1913
T28,T28-4,Amount of Bedrooms,,,31,3,1578
T28,T28-4,Amount of Bedrooms,,,31,3,108
T28,T28-4,Amount of Bedrooms,,,31,3,124
T28,T28-4,Amount of Bedrooms,,,31,3,59
T28,T28-4,Amount of Bedrooms,,,31,3,0
T28,T28-4,Amount of Bedrooms,,,31,3,0
T28,T28-4,Amount of Bedrooms,,,31,3,0
T28,T28-4,Amount of Bedrooms,,,31,3,0
T28,T28-4,Amount of Bedrooms,,,31,3,21
T28,T28-4,Amount of Bedrooms,,,31,3,3
T28,T28-4,Amount of Bedrooms,,,31,3,15
T28,T28-4,Amount of Bedrooms,,,31,16,1913
T28,T28-4,Amount of Bedrooms,,,31,16,1578
T28,T28-4,Amount of Bedrooms,,,31,16,108
T28,T28-4,Amount of Bedrooms,,,31,16,124
T28,T28-4,Amount of Bedrooms,,,31,16,59
T28,T28-4,Amount of Bedrooms,,,31,16,0
T28,T28-4,Amount of Bedrooms,,,31,16,0
T28,T28-4,Amount of Bedrooms,,,31,16,0
T28,T28-4,Amount of Bedrooms,,,31,16,0
T28,T28-4,Amount of Bedrooms,,,31,16,21
T28,T28-4,Amount of Bedrooms,,,31,16,3
T28,T28-4,Amount of Bedrooms,,,31,16,15
T28,T28-4,Amount of Bedrooms,,,31,0,1913
T28,T28-4,Amount of Bedrooms,,,31,0,1913
T28,T28-4,Amount of Bedrooms,,,31,0,1913
T28,T28-4,Amount of Bedrooms,,,31,0,1913
T28,T28-4,Amount of Bedrooms,,,31,0,1913
T28,T28-4,Amount of Bedrooms,,,31,0,1578
T28,T28-4,Amount of Bedrooms,,,31,0,1578
T28,T28-4,Amount of Bedrooms,,,31,0,1578
T28,T28-4,Amount of Bedrooms,,,31,0,1578
T28,T28-4,Amount of Bedrooms,,,31,0,1578
T28,T28-4,Amount of Bedrooms,,,31,0,108
T28,T28-4,Amount of Bedrooms,,,31,0,108
T28,T28-4,Amount of Bedrooms,,,31,0,108
T28,T28-4,Amount of Bedrooms,,,31,0,108
T28,T28-4,Amount of Bedrooms,,,31,0,108
T28,T28-4,Amount of Bedrooms,,,31,0,124
T28,T28-4,Amount of Bedrooms,,,31,0,124
T28,T28-4,Amount of Bedrooms,,,31,0,124
T28,T28-4,Amount of Bedrooms,,,31,0,124
T28,T28-4,Amount of Bedrooms,,,31,0,124
T28,T28-4,Amount of Bedrooms,,,31,0,59
T28,T28-4,Amount of Bedrooms,,,31,0,59
T28,T28-4,Amount of Bedrooms,,,31,0,59
T28,T28-4,Amount of Bedrooms,,,31,0,59
T28,T28-4,Amount of Bedrooms,,,31,0,59
T28,T28-4,Amount of Bedrooms,,,31,0,0
T28,T28-4,Amount of Bedrooms,,,31,0,0
T28,T28-4,Amount of Bedrooms,,,31,0,0
T28,T28-4,Amount of Bedrooms,,,31,0,0
T28,T28-4,Amount of Bedrooms,,,31,0,0
T28,T28-4,Amount of Bedrooms,,,31,0,0
T28,T28-4,Amount of Bedrooms,,,31,0,0
T28,T28-4,Amount of Bedrooms,,,31,0,0
T28,T28-4,Amount of Bedrooms,,,31,0,0
T28,T28-4,Amount of Bedrooms,,,31,0,0
T28,T28-4,Amount of Bedrooms,,,31,0,0
T28,T28-4,Amount of Bedrooms,,,31,0,0
T28,T28-4,Amount of Bedrooms,,,31,0,0
T28,T28-4,Amount of Bedrooms,,,31,0,0
T28,T28-4,Amount of Bedrooms,,,31,0,0
T28,T28-4,Amount of Bedrooms,,,31,0,0
T28,T28-4,Amount of Bedrooms,,,31,0,0
T28,T28-4,Amount of Bedrooms,,,31,0,0
T28,T28-4,Amount of Bedrooms,,,31,0,0
T28,T28-4,Amount of Bedrooms,,,31,0,0
T28,T28-4,Amount of Bedrooms,,,31,0,21
T28,T28-4,Amount of Bedrooms,,,31,0,21
T28,T28-4,Amount of Bedrooms,,,31,0,21
T28,T28-4,Amount of Bedrooms,,,31,0,21
T28,T28-4,Amount of Bedrooms,,,31,0,21
T28,T28-4,Amount of Bedrooms,,,31,0,3
T28,T28-4,Amount of Bedrooms,,,31,0,3
T28,T28-4,Amount of Bedrooms,,,31,0,3
T28,T28-4,Amount of Bedrooms,,,31,0,3
T28,T28-4,Amount of Bedrooms,,,31,0,3
T28,T28-4,Amount of Bedrooms,,,31,0,15
T28,T28-4,Amount of Bedrooms,,,31,0,15
T28,T28-4,Amount of Bedrooms,,,31,0,15
T28,T28-4,Amount of Bedrooms,,,31,0,15
T28,T28-4,Amount of Bedrooms,,,31,0,15
T28,T28-4,Amount of Bedrooms,,,16,1631,1913
T28,T28-4,Amount of Bedrooms,,,16,1631,1578
T28,T28-4,Amount of Bedrooms,,,16,1631,108
T28,T28-4,Amount of Bedrooms,,,16,1631,124
T28,T28-4,Amount of Bedrooms,,,16,1631,59
T28,T28-4,Amount of Bedrooms,,,16,1631,0
T28,T28-4,Amount of Bedrooms,,,16,1631,0
T28,T28-4,Amount of Bedrooms,,,16,1631,0
T28,T28-4,Amount of Bedrooms,,,16,1631,0
T28,T28-4,Amount of Bedrooms,,,16,1631,21
T28,T28-4,Amount of Bedrooms,,,16,1631,3
T28,T28-4,Amount of Bedrooms,,,16,1631,15
T28,T28-4,Amount of Bedrooms,,,16,1363,1913
T28,T28-4,Amount of Bedrooms,,,16,1363,1578
T28,T28-4,Amount of Bedrooms,,,16,1363,108
T28,T28-4,Amount of Bedrooms,,,16,1363,124
T28,T28-4,Amount of Bedrooms,,,16,1363,59
T28,T28-4,Amount of Bedrooms,,,16,1363,0
T28,T28-4,Amount of Bedrooms,,,16,1363,0
T28,T28-4,Amount of Bedrooms,,,16,1363,0
T28,T28-4,Amount of Bedrooms,,,16,1363,0
T28,T28-4,Amount of Bedrooms,,,16,1363,21
